	Asian Clam, Corbicula fluminea.	Economic Sectors at Risk from Invasive Aquatic Weeds at Lake Istokpog.	Harmful Non-Native Species. Issues for Congress VII RL30123: Final Report from CRS to the U.S.	Present and Expected Economic Costs of Zebra Mussel Damages to Water Users with Great Lakes Intakes.	The Pacific Coast Dungeness Crab Fishery. Oregon: Pacific States Marine Fisheries Commission.	Microbial Ecology of Ballast Water during a Transoceanic Voyage and the Effects of Open-Ocean Exchange. Marine Ecology Progress Series 233:	The Effect of Aquatic Plants on Residential Shoreline Property Values at Gunterville Reservoir: Tennessee Valley Authority and U.S. Army Corps of Engineers.	Infrastructure and Rural Development Policy. U.S. Department of Agriculture. http://www.ers.usda.gov/Briefing/Infrastructure/InfrastructureWater.htm.	Report on the California Marine Invasive Species Program. California State Lands Commission. California: Marine Facilities Division. http://www.slc.ca.gov (accessed	Dietary shifts in a stressed fish assemblage: Consequences of a bivalve invasion in the San Francisco estuary.	In Ships or On Ships? Mechanisms of Transfer and Invasion for Nonnative Species to the Coasts or North America. Invasive Species: Vectors and Management Strategies:	Testimony Before Water Resources and Environment Subcommittee of the House Transportation and Infrastructure Committee. Washington, D.C.: Environmental Protection Agency. http://www.epa.gov/ow/speeches/	Aquatic Nuisance Species in the New York River Systems and the Great Lakes Basin: An Economic and Environmental Assessment.	Update on the environmental and economic costs associated with alien-invasive species in the United States.	Sound Regional Citizen’s Advisory Council.	Port State Information eX change. United States Coast Guard. http://cgmix.uscg.mil/psix	Info USA. www.referenceusa.com (accessed	Facilitative interactions among aquatic invaders: is an ‘invasional meltdown’ occurring in the Great Lakes?	Ballast Water Heating Offers a Superior Treatment Option.	Summary of a Survey of the Literature on the Economic Impacts of Aquatic Weeds. Aquatic Ecosystem Restoration Foundation.	Feasibility of Onshore Ballast Water Treatment at California Ports. California: URS Corporation/Dames & Moore, and San Francisco for the California Association of Port Authorities (CAPA).	Evaluation and Analysis Division.	Draft Programmatic Environmental Impact Statement for Standards for Living Organisms in Ship’s Ballast Water Discharged in U.S.	Agricultural Container Indicators. http://www.ams.usda.gov (accessed October 31,	Ballast Water Discharge Standard, Draft Programmatic Environmental Impact Statement.	The OTA Report on Harmful Nonindigenous Species. Exotic Pests of Eastern Forests Conference.	Full-Scale Shipboard Trials of Ballast Water Treatment Systems	Shipboard and Dockside Trials of Ballast Water Treatment Technology. Marine Environmental Engineering Technology Symposium.	Detection and Enumeration of Pathogenic Bacteria in Ballast Water of Transoceanic Vessels Entering the Great Lakes and Resistance to Common Antibiotics. Abstract Q-317. Chicago: General Meeting of the	economic impact of sea lamprey on Great Lakes, updated from 2001$ [2] From Leigh 1998, commercial and recreational fishing benefits lost due to ruffe invasion of Great Lakes, updated from 1998$ [3] From Connelly et al. 2007, cost of Zebra Mussel control at WTP and electric generation facilities, updated from 2004$ [4] From Piementel et al. 2005, cost of Zebra Mussel or Asian Clam, updated from 2005$ [5] From Rockwell	"All damages and control costs $ 1,000,000,000 2005 Pimentel, ""Aquatic Nuisance Species in the New York State Canal and Hudson River Systems and the Great Lake Basin: An Economic and Environmental Assessment,"""	Damages to tourism, electric industry, fishing, boating, other recreation for limited geographic area $ 12,500,000 2005 Ben Grumbles, AA Office of Water, USEPA, Testimony Before WATER RESOURCES AND INFRASTRUCTURE COMMITTEE,	Impacts on industry, recreation and fisheries of $3.1 billion over next ten years $ 310,000,000	Nonindigenous species in the United States-economic consequences,	Economic impact over next 10 years of $3.1 billion ($1991) $ 310,000,000	Survey to infrastructure owners and operators $17751000 annually in 1995 for respondents only (no scaling for non-response or universe of facilities), average $11,500,000 annually for 1989-1995 $ 17,751,000	"Historical Review of Asiatic Clam Invasions and Biofouling of Waters and Industries in the Americas All damages and control Pimentel et al., ""Update on the environmental and economic costs associated with alien-invasive species in the United States""."	"Update on the environmental and economic costs associated with alien-invasive species in the United States""."	"Original analysis Economic value of existing fishery harvest at risk from introduction of green crab Leigh, ""Benefits and Costs of the Ruffe Control Program for the Great Lakes Fishery,"""	Estimation of annual commercial and recreational fishing benefits lost due to ruffe invasion using a value per angler/day approach Recreational, commercial and sport fishing (assumes 10%, 35% and 60% reduction in the population of yellow perch and 1%, 12.5% and 25% reduction in the population of wall-eye)	Commission estimates Economic losses due to ruffe $ 90,000,000	Federal Policy on Non- Indigenous Species: An Overview of the U.S. Department of Agriculture, ” contractor report prepared for the Office of Technology Assessment,	Value of lost fishing opportunities and indirect impacts if sea lamprey is not controlled in the Great Lakes $ 500,000,000	As reported in Lovell et al	Pathways and Consequences of the Introduction of NonIndigenous Fishes in the United States, ” contractor report prepared for the Office of Technology Assessment,	Amount invested annually in alien species aquatic weed control (assume for 5 species: hydrilla, European loosestrife, erasion water milfoil, melaluca, salt cedar)	Available at http://www.aquatics.org/pubs/economics.htm Original analysis Economic value at risk from invasive aquatic weeds (primarily hydrilla) in a FL lake includes recreation, agriculture support, flood control and property values $ 40,103,000	Damage Caused by Aquatic Weeds,	Damage Caused by Aquatic Weeds,	"Spending by Florida for hydrilla control $ 7,000,000 1989 Carlton, ""Introduced Species in US Coastal Waters"","
Global Wave Statistics 	0.7	0.53	0.5700000000000001	0.61	0.5700000000000001	0.61	0.61	0.7	0.53	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6599999999999999	0.61	0.61	0.74	0.53	0.53	0.61	0.53	0.5700000000000001	0.53	0.61	0.53	0.61	0.53	0.53	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6599999999999999	0.61	0.5700000000000001	0.6599999999999999	0.61	0.53	0.6599999999999999	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6599999999999999	0.61	0.69	0.61	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6599999999999999
Gross Domestic Product and Deflators Used in Historical Tables	0.62	0.62	0.6799999999999999	0.55	0.62	0.6	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.62	0.62	0.63	0.62	0.5900000000000001	0.6	0.6699999999999999	0.6799999999999999	0.5900000000000001	0.65	0.62	0.6	0.55	0.6	0.65	0.62	0.62	0.6699999999999999	0.63	0.5900000000000001	0.5700000000000001	0.62	0.6	0.6	0.63	0.6699999999999999	0.5900000000000001	0.5700000000000001	0.5900000000000001	0.6	0.6	0.63	0.5900000000000001	0.5900000000000001	0.52	0.55	0.5900000000000001	0.6	0.5900000000000001	0.5900000000000001	0.6
Internet Ship Register	0.78	0.64	0.6	0.6	0.55	0.69	0.5	0.6	0.55	0.6	0.55	0.6	0.55	0.6	0.64	0.6	0.64	0.6	0.6	0.64	0.64	0.73	0.6	0.64	0.6	0.6	0.55	0.55	0.55	0.6	0.55	0.6	0.55	0.55	0.55	0.6	0.6	0.6	0.5	0.6	0.69	0.55	0.5	0.64	0.64	0.6	0.6	0.73	0.73	0.6
Omaha: Info USA	0.74	0.6	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.74	0.6	0.6699999999999999	0.6699999999999999	0.74	0.6	0.6	0.6	0.54	0.6699999999999999	0.6699999999999999	0.74	0.74	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.74	0.6	0.6699999999999999	0.74	0.74	0.74	0.6699999999999999
Port State Information eX change	0.6799999999999999	0.6	0.63	0.6	0.54	0.5700000000000001	0.6	0.63	0.5	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.69	0.0	0.69	0.5	0.54	0.54	0.5700000000000001	0.69	0.54	0.6	0.5700000000000001	0.5700000000000001	0.6	0.5	0.5	0.5700000000000001	0.54	0.5700000000000001	0.6	0.5	0.6599999999999999	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.54	0.5700000000000001	0.5	0.6	0.6	0.5	0.6	0.63	0.6799999999999999	0.6799999999999999	0.63
An Ocean Blueprint for the 21st Century: Final Report	0.65	0.65	0.5	0.63	0.65	0.61	0.5700000000000001	0.63	0.61	0.61	0.5700000000000001	0.5900000000000001	0.5900000000000001	0.63	0.65	0.65	0.73	0.61	0.61	0.5900000000000001	0.5700000000000001	0.7	0.61	0.6799999999999999	0.65	0.63	0.65	0.63	0.51	0.61	0.61	0.61	0.61	0.65	0.65	0.5900000000000001	0.55	0.63	0.55	0.5900000000000001	0.7	0.55	0.5700000000000001	0.56	0.5700000000000001	0.61	0.5900000000000001	0.71	0.71	0.6699999999999999
Benefit Transfer of Outdoor Recreation Use Values: A Technical Document Supporting the Forest Service Strategic Plan	0.62	0.63	0.65	0.61	0.64	0.6	0.5800000000000001	0.63	0.64	0.61	0.5700000000000001	0.5800000000000001	0.63	0.5900000000000001	0.6	0.5900000000000001	0.63	0.5700000000000001	0.55	0.6	0.6	0.55	0.64	0.6699999999999999	0.64	0.56	0.62	0.62	0.54	0.62	0.6	0.61	0.5700000000000001	0.5900000000000001	0.71	0.63	0.5800000000000001	0.6	0.6	0.5700000000000001	0.62	0.5900000000000001	0.62	0.56	0.5700000000000001	0.6	0.61	0.65	0.65	0.65
Current status of understanding about the effectiveness of ballast water exchange in reducing aquatic nonindigenous species introductions to the Great Lakes basin and Chesapeake Bay	0.65	0.5900000000000001	0.64	0.55	0.5900000000000001	0.5700000000000001	0.62	0.6599999999999999	0.61	0.5900000000000001	0.5700000000000001	0.62	0.55	0.56	0.6	0.6	0.63	0.48	0.51	0.5800000000000001	0.62	0.55	0.62	0.65	0.53	0.49	0.54	0.56	0.55	0.61	0.5900000000000001	0.63	0.5800000000000001	0.44999999999999996	0.6699999999999999	0.61	0.5800000000000001	0.55	0.55	0.5900000000000001	0.62	0.64	0.53	0.56	0.56	0.5900000000000001	0.62	0.52	0.52	0.63
Dealing with the analytical challenges of valuation: aquatic nuisance species control	0.62	0.5900000000000001	0.69	0.63	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.6799999999999999	0.5800000000000001	0.5700000000000001	0.56	0.6	0.61	0.53	0.62	0.62	0.6799999999999999	0.5700000000000001	0.6	0.55	0.5900000000000001	0.49	0.63	0.64	0.6	0.64	0.5700000000000001	0.6	0.56	0.5800000000000001	0.55	0.62	0.62	0.62	0.69	0.63	0.55	0.53	0.5700000000000001	0.5900000000000001	0.6699999999999999	0.64	0.5800000000000001	0.63	0.5800000000000001	0.53	0.53	0.55	0.55	0.6
Economic Sectors at Risk from Invasive Aquatic Weeds at Lake Istokpog	0.65	0.0	0.6599999999999999	0.5	0.63	0.6	0.6	0.69	0.6	0.6	0.54	0.6	0.5700000000000001	0.51	0.6699999999999999	0.6	0.65	0.5700000000000001	0.6	0.44999999999999996	0.64	0.64	0.61	0.65	0.63	0.61	0.62	0.64	0.5700000000000001	0.5800000000000001	0.6	0.63	0.6599999999999999	0.64	0.64	0.63	0.54	0.51	0.56	0.6	0.63	0.64	0.5700000000000001	0.6	0.61	0.5700000000000001	0.35	0.39	0.39	0.6599999999999999
Harmful Non-Indigenous Species in the United States	0.71	0.61	0.45999999999999996	0.5900000000000001	0.5900000000000001	0.63	0.61	0.6699999999999999	0.53	0.5900000000000001	0.5	0.5900000000000001	0.48	0.31999999999999995	0.6699999999999999	0.51	0.65	0.5900000000000001	0.62	0.61	0.61	0.61	0.61	0.65	0.63	0.30000000000000004	0.63	0.61	0.55	0.61	0.48	0.61	0.5700000000000001	0.21999999999999997	0.73	0.61	0.31999999999999995	0.31999999999999995	0.5900000000000001	0.61	0.6699999999999999	0.36	0.5700000000000001	0.56	0.21999999999999997	0.51	0.63	0.65	0.65	0.45999999999999996
Harmful Non-Indigenous Species in the United States	0.71	0.61	0.45999999999999996	0.5900000000000001	0.5900000000000001	0.63	0.61	0.6699999999999999	0.53	0.5900000000000001	0.5	0.5900000000000001	0.48	0.31999999999999995	0.6699999999999999	0.51	0.65	0.5900000000000001	0.62	0.61	0.61	0.61	0.61	0.65	0.63	0.30000000000000004	0.63	0.61	0.55	0.61	0.48	0.61	0.5700000000000001	0.21999999999999997	0.73	0.61	0.31999999999999995	0.31999999999999995	0.5900000000000001	0.61	0.6699999999999999	0.36	0.5700000000000001	0.56	0.21999999999999997	0.51	0.63	0.65	0.65	0.45999999999999996
Harmful Non-Native Species	0.7	0.54	0.0	0.62	0.62	0.62	0.6599999999999999	0.6599999999999999	0.39	0.5800000000000001	0.31000000000000005	0.62	0.5	0.43000000000000005	0.6599999999999999	0.62	0.7	0.54	0.5800000000000001	0.62	0.6599999999999999	0.7	0.6599999999999999	0.62	0.6599999999999999	0.31000000000000005	0.62	0.62	0.62	0.62	0.5	0.62	0.6599999999999999	0.62	0.6599999999999999	0.5800000000000001	0.43000000000000005	0.43000000000000005	0.62	0.62	0.6599999999999999	0.62	0.62	0.7	0.62	0.43000000000000005	0.62	0.6	0.6	0.47
Infrastructure and Rural Development Policy	0.6799999999999999	0.6599999999999999	0.6799999999999999	0.6799999999999999	0.61	0.5900000000000001	0.61	0.0	0.61	0.63	0.61	0.52	0.63	0.61	0.6699999999999999	0.61	0.7	0.61	0.61	0.63	0.5900000000000001	0.55	0.61	0.73	0.56	0.63	0.63	0.61	0.61	0.61	0.63	0.5900000000000001	0.63	0.63	0.7	0.47	0.5900000000000001	0.61	0.61	0.5900000000000001	0.6799999999999999	0.61	0.61	0.6	0.61	0.61	0.61	0.65	0.65	0.6599999999999999
Invasive Species: Clearer Focus and Greater Commitment Needed to Effectively Manage the Problem	0.5900000000000001	0.62	0.62	0.64	0.62	0.5900000000000001	0.5800000000000001	0.6599999999999999	0.53	0.6	0.53	0.5700000000000001	0.56	0.63	0.6	0.69	0.65	0.6	0.6	0.62	0.65	0.6699999999999999	0.6599999999999999	0.69	0.61	0.65	0.62	0.62	0.62	0.6	0.56	0.64	0.65	0.62	0.71	0.64	0.55	0.63	0.5900000000000001	0.5800000000000001	0.6	0.56	0.6	0.6	0.6	0.5800000000000001	0.62	0.65	0.65	0.6699999999999999
National Coastal Condition Report	0.61	0.64	0.61	0.61	0.61	0.61	0.55	0.64	0.55	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.61	0.55	0.5800000000000001	0.61	0.8200000000000001	0.55	0.61	0.61	0.49	0.55	0.5800000000000001	0.52	0.61	0.5800000000000001	0.61	0.5800000000000001	0.52	0.52	0.49	0.55	0.61	0.64	0.6699999999999999	0.52	0.5800000000000001	0.55	0.55	0.49	0.5800000000000001	0.5800000000000001	0.55	0.6699999999999999	0.55	0.61	0.5800000000000001	0.65	0.65	0.5800000000000001
Nonindigenous Aquatic Species in a United States Estuary: A Case Study for the Biological Invasions of the San Francisco Bay and Delta - Biological Study	0.62	0.5900000000000001	0.61	0.62	0.61	0.64	0.63	0.7	0.63	0.44999999999999996	0.5700000000000001	0.62	0.54	0.5900000000000001	0.62	0.5700000000000001	0.65	0.6	0.62	0.5900000000000001	0.5900000000000001	0.61	0.61	0.6799999999999999	0.5900000000000001	0.62	0.63	0.63	0.5900000000000001	0.61	0.56	0.65	0.64	0.36	0.6599999999999999	0.63	0.5900000000000001	0.6	0.61	0.6	0.63	0.5800000000000001	0.6	0.56	0.5700000000000001	0.5900000000000001	0.61	0.49	0.49	0.6699999999999999
Progression of the zebra mussel (Dreissena polymorpha) distributions in North America	0.65	0.6799999999999999	0.65	0.56	0.65	0.63	0.62	0.65	0.5900000000000001	0.5700000000000001	0.55	0.5700000000000001	0.62	0.62	0.64	0.69	0.65	0.6	0.62	0.62	0.5800000000000001	0.64	0.62	0.7	0.6799999999999999	0.64	0.6799999999999999	0.63	0.5900000000000001	0.5900000000000001	0.63	0.62	0.65	0.65	0.69	0.62	0.55	0.62	0.5800000000000001	0.5800000000000001	0.6699999999999999	0.62	0.5800000000000001	0.63	0.62	0.63	0.63	0.6799999999999999	0.6799999999999999	0.6799999999999999
Report on the California Marine Invasive Species Program	0.5900000000000001	0.5800000000000001	0.63	0.63	0.52	0.5800000000000001	0.56	0.6799999999999999	0.0	0.5900000000000001	0.4	0.5800000000000001	0.56	0.49	0.6	0.54	0.6799999999999999	0.5800000000000001	0.63	0.56	0.5	0.52	0.5900000000000001	0.65	0.63	0.47	0.65	0.5800000000000001	0.54	0.5900000000000001	0.56	0.5900000000000001	0.5900000000000001	0.61	0.74	0.54	0.5	0.49	0.61	0.56	0.6799999999999999	0.54	0.54	0.63	0.5800000000000001	0.54	0.5800000000000001	0.65	0.65	0.5900000000000001
